"","class_mean","lats","lngs","average_speed","class_std","total_number_of_path","path_ratio","run_time","time","location_coordinate","speed","path_found","name"
"146","NA","35.7417313","51.6040988","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"147","NA","35.7798859","51.3226479","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","3.88288288288288","110","میدان کاج"
"148","NA","35.7549394","51.2820813","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"149","NA","35.7566318","51.3730291","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","3.13125194159677","110","میدان کاج"
"150","NA","35.7516764","51.2505341","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"151","NA","35.8176652","51.4728366","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.3265306122449","110","میدان کاج"
"152","NA","35.6797934","51.3749161","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.41666666666667","110","میدان کاج"
"153","NA","35.7433","51.2435692","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"154","NA","35.6797934","51.3749161","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.41666666666667","110","میدان کاج"
"155","NA","35.7425049","51.3746283","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.85961538461538","110","میدان کاج"
"156","NA","35.6798785","51.3752788","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.22222222222222","110","میدان کاج"
"157","NA","35.6625824","51.4881611","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","2.56127450980392","110","میدان کاج"
"158","NA","35.7435231","51.2514655","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"159","NA","35.7431642","51.2410205","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"160","NA","35.686313","51.2349799","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","6.22680412371134","110","میدان کاج"
"161","NA","35.6323583","51.3752618","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.42045454545454","110","میدان کاج"
"162","NA","35.7315781","51.241415","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"163","NA","35.6727148","51.2310269","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","6.26","110","میدان کاج"
"164","NA","35.7435479","51.3700615","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","4.85961538461538","110","میدان کاج"
"165","NA","35.6730459","51.433812","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.04","110","میدان کاج"
"166","NA","35.6613751","51.3745079","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.90972222222222","110","میدان کاج"
"167","NA","35.6830763","51.3749432","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","2.54385964912281","110","میدان کاج"
"168","NA","35.6612816","51.3745419","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.98055555555556","110","میدان کاج"
"169","NA","35.75844","51.2600352","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"170","NA","35.7045893","51.3775366","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","5.93650793650794","110","میدان کاج"
"171","NA","35.7412608","51.2524726","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"172","NA","35.7838168","51.3848537","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","4.61764705882353","110","میدان کاج"
"173","NA","35.6147164","51.380249","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","7.68156557637345","110","میدان کاج"
"174","NA","35.592724","51.4369797","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","7.4110704787234","110","میدان کاج"
"175","NA","35.7435039","51.372531","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.85961538461538","110","میدان کاج"
